Order Date,City,Category,Sub-Category,Product Name,Sales,Quantity
2017-09-02,Seattle,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3
2015-10-09,Detroit,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3
2015-10-09,Detroit,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5
2017-11-24,Memphis,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673000000000002,3
2017-11-24,Memphis,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.84800000000001,7
2014-02-08,North Las Vegas,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2
2015-09-25,Freeport,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1
2015-09-25,Freeport,Office Supplies,Paper,Xerox 1923,20.04,3
2017-08-21,New York City,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7
2017-08-21,New York City,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552000000001,6
2016-05-12,New York City,Furniture,Furnishings,OIC Stacking Trays,10.02,3
2016-05-12,New York City,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4
2017-09-02,Henderson,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3
2014-10-10,Albuquerque,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7
2016-05-26,Delray Beach,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6
2016-05-26,Delray Beach,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2
2017-12-01,Philadelphia,Office Supplies,Labels,Avery 483,15.936000000000002,4
2017-12-01,Philadelphia,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001000000000001,7
2017-12-01,Philadelphia,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2
2016-09-20,Seattle,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2
2017-09-11,Richmond,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5
2016-12-30,West Palm Beach,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4
2017-09-02,Fort Collins,Office Supplies,Labels,Avery 519,11.696,2
2014-11-18,Franklin,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3
2015-11-21,Monroe,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1
2017-06-19,Dallas,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.887999999999998,3
2017-06-19,Dallas,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.4849999999999,3
2017-11-30,Philadelphia,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6
2014-04-23,San Francisco,Office Supplies,Paper,Xerox 1891,48.91,1
2014-09-23,Dover,Office Supplies,Art,Newell 351,9.84,3
2014-09-23,Dover,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3
2017-03-02,Waco,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.5559999999999998,1
2017-11-17,Hagerstown,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6
2017-05-28,Cleveland,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872000000000002,3
2017-05-28,Cleveland,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4
2015-04-18,Mcallen,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.42400000000001,2
2015-04-18,Mcallen,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4
2015-04-18,Mcallen,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3
2015-04-18,Mcallen,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.311999999999999,2
2015-04-18,Mcallen,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,1
2015-04-18,Mcallen,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,2
2015-04-18,Mcallen,Office Supplies,Art,Newell 348,7.872,3
2015-04-18,Mcallen,Office Supplies,Paper,Xerox 1994,15.552000000000003,3
2015-04-18,Mcallen,Office Supplies,Binders,GBC Plastic Binding Combs,1.4759999999999998,1
2015-09-19,Santa Fe,Office Supplies,Art,Newell 323,8.4,5
2014-03-25,San Francisco,Office Supplies,Art,Newell 35,6.56,2
2014-03-25,San Francisco,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2
2014-03-25,San Francisco,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4
2014-03-25,San Francisco,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6
2016-08-26,New York City,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.68800000000002,8
2017-03-06,Dallas,Office Supplies,Labels,Avery 511,4.928000000000001,2
2017-03-06,Dallas,Office Supplies,Art,Newell 345,63.488,4
2015-11-11,Detroit,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7
2015-11-11,Detroit,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2
2016-04-05,Philadelphia,Technology,Phones,Clearsounds A400,118.78199999999998,3
2016-04-05,Philadelphia,Office Supplies,Supplies,Premier Automatic Letter Opener,769.1840000000001,4
2017-02-21,Carrollton,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,1
2017-07-20,New York City,Office Supplies,Paper,Xerox 1977,13.36,2
2017-07-20,New York City,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,2
2017-07-20,New York City,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,4
2016-11-04,Houston,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3
2016-11-04,Houston,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11200000000001,4
2017-09-23,Los Angeles,Office Supplies,Paper,Xerox 1909,211.04,8
2017-09-23,Los Angeles,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2
2017-09-23,Los Angeles,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96000000000001,3
2017-09-07,Edmonds,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4
2017-09-07,Edmonds,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,2
2017-09-07,Edmonds,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1
2015-11-28,San Francisco,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4
2015-11-12,New York City,Office Supplies,Envelopes,Staple envelope,15.56,2
2016-09-29,Springfield,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3
2017-09-11,Georgetown,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4
2017-09-11,Georgetown,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4
2017-05-01,Coral Springs,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3
2017-05-01,Coral Springs,Office Supplies,Labels,Avery 492,4.608,2
2017-09-16,San Francisco,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5
2014-10-19,San Francisco,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.9920000000000004,1
2014-10-19,San Francisco,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,6
2014-10-19,San Francisco,Office Supplies,Paper,Xerox 1917,146.73,3
2014-10-19,San Francisco,Office Supplies,Labels,Avery 480,18.75,5
2014-10-19,San Francisco,Technology,Phones,Panasonic KX TS208W Corded phone,117.57600000000002,3
2016-03-13,Riverside,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.18400000000001,7
2017-02-17,Troy,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5
2017-02-17,Troy,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715000000000002,5
2017-02-17,Troy,Technology,Phones,Vtech CS6719,57.594,1
2017-02-17,Troy,Furniture,Furnishings,Flat Face Poster Frame,30.144,2
2017-02-17,Troy,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5
2016-12-22,Moreno Valley,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8
2016-12-22,Moreno Valley,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2
2016-09-23,Seattle,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4
2016-09-23,Seattle,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3
2017-09-24,Chicago,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.4639999999999,2
2017-09-24,Chicago,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3
2015-12-01,Jackson,Office Supplies,Paper,Xerox 207,19.44,3
2015-12-01,Jackson,Office Supplies,Art,Newell 307,3.64,2
2015-12-01,Jackson,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2
2016-01-25,New York City,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.120000000000005,5
2016-01-25,New York City,Furniture,Tables,Chromcraft Round Conference Tables,313.722,3
2016-01-25,New York City,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,1
2016-01-25,New York City,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,7
2017-03-21,Seattle,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6
2017-03-21,Seattle,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,7
2017-03-21,Seattle,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3
2017-03-21,Seattle,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4
2014-08-22,Saint Charles,Office Supplies,Paper,Xerox 1899,11.56,2
2014-06-08,Long Beach,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2
2014-06-08,Long Beach,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6
2016-04-07,Lakewood,Office Supplies,Paper,Xerox 1939,37.94,2
2017-11-07,Clinton,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97,3
2015-05-29,Columbus,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568000000000005,4
2015-05-29,Columbus,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,3
2015-05-29,Columbus,Office Supplies,Fasteners,Ideal Clamps,8.04,5
2017-05-07,Pasadena,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7
2016-06-05,Seattle,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6
2015-12-14,Los Angeles,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2
2017-12-25,East Orange,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3
2017-12-17,Eau Claire,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2
2016-05-10,Chicago,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2
2014-12-23,Tampa,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3
2014-12-23,Tampa,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1
2014-12-23,Tampa,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.2720000000001,2
2014-12-23,Tampa,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1
2014-12-23,Tampa,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92000000000002,5
2017-08-11,New York City,Office Supplies,Paper,Xerox 226,25.92,4
2017-08-27,Mesa,Furniture,Furnishings,Flat Face Poster Frame,120.576,8
2017-01-19,Burlington,Office Supplies,Paper,Xerox 191,79.92,4
2017-01-19,Burlington,Office Supplies,Paper,Xerox 1881,12.28,1
2017-01-19,Burlington,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.9399999999999,3
2017-01-19,Burlington,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,1
2015-06-19,Houston,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5
2017-03-13,Aurora,Technology,Phones,PowerGen Dual USB Car Charger,7.992000000000001,1
2015-10-25,Denver,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8
2014-09-20,New York City,Technology,Phones,Ooma Telo VoIP Home Phone System,629.9499999999999,5
2014-09-20,New York City,Furniture,Chairs,Global Leather Executive Chair,631.782,2
2014-09-20,New York City,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.5680000000001,2
2014-09-20,New York City,Office Supplies,Labels,Avery 485,75.17999999999999,6
2014-09-20,New York City,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1
2014-09-20,New York City,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9
2016-11-11,Arlington Heights,Office Supplies,Art,Newell 332,14.111999999999998,6
2015-09-16,Newport News,Office Supplies,Envelopes,Staple envelope,31.12,4
2014-06-24,Tucson,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2
2016-08-12,New York City,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2
2016-08-12,New York City,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6
2017-04-13,Philadelphia,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5
2014-03-14,Chicago,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2
2014-03-14,Chicago,Office Supplies,Paper,Xerox 1963,8.448,2
2017-09-22,New York City,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,9
2017-09-22,New York City,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1
2017-12-10,Philadelphia,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273000000000001,1
2017-12-10,Philadelphia,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,5
2016-03-10,Glendale,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1
2015-01-27,Los Angeles,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5
2016-09-26,Houston,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.815999999999998,2
2015-10-18,Seattle,Technology,Phones,Motorola L703CM,249.58400000000003,2
2015-10-18,Seattle,Office Supplies,Paper,Xerox 1903,17.94,3
2015-10-18,Seattle,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3
2014-10-27,Fayetteville,Office Supplies,Paper,Xerox 2,10.368000000000002,2
2014-10-27,Fayetteville,Office Supplies,Paper,Easy-staple paper,11.952000000000002,3
2017-10-02,Houston,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.223999999999997,2
2017-10-02,Houston,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.983999999999995,6
2014-07-23,San Francisco,Technology,Phones,VTech DS6151,604.752,6
2014-07-23,San Francisco,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5
2014-07-23,San Francisco,Technology,Phones,AT&T CL2909,302.376,3
2014-07-23,San Francisco,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3
2014-09-12,New York City,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6
2016-09-15,Seattle,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5
2014-11-27,Buffalo,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5
2014-05-11,Huntsville,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.9599999999998,8
2015-08-28,Dallas,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5
2015-08-28,Dallas,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.481,1
2015-06-19,Philadelphia,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2
2015-08-17,Peoria,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2
2015-08-17,Peoria,Office Supplies,Paper,Xerox 21,36.28800000000001,7
2015-08-17,Peoria,Office Supplies,Art,Newell 336,10.272000000000002,3
2015-08-17,Peoria,Technology,Accessories,First Data FD10 PIN Pad,252.8,4
2015-09-25,Philadelphia,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.9460000000000006,2
2017-05-26,Oceanside,Office Supplies,Paper,Xerox 201,12.96,2
2017-07-31,Philadelphia,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.576,4
2014-10-12,Chicago,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2
2014-05-25,New York City,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2
2014-12-29,Kent,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5
2017-04-07,Jacksonville,Office Supplies,Art,50 Colored Long Pencils,16.256,2
2017-04-07,Jacksonville,Technology,Phones,AT&T 1080 Corded phone,219.18400000000003,2
2015-03-01,Coppell,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4
2015-05-29,Indianapolis,Office Supplies,Labels,Avery 476,12.39,3
2016-09-22,Lawrence,Office Supplies,Paper,Xerox 1895,35.88,6
2017-05-27,Tulsa,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5
2016-09-17,Redmond,Office Supplies,Labels,Avery 481,12.32,4
2014-09-08,San Francisco,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2
2017-06-03,Spokane,Office Supplies,Storage,Eldon Gobal File Keepers,136.26,9
2015-09-28,Los Angeles,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3
2015-09-28,Los Angeles,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,6
2015-09-28,Los Angeles,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3
2015-09-28,Los Angeles,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2
2016-06-16,Chattanooga,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475,1
2017-05-27,Greensboro,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,3
2017-05-27,Greensboro,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,5
2014-10-09,San Francisco,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.60000000000002,3
2014-10-09,San Francisco,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1
2014-11-17,New York City,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3
2014-10-19,Lakewood,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,321.552,6
2017-11-25,Louisville,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2
2014-02-27,Columbus,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456000000000003,4
2014-12-21,Newark,Office Supplies,Labels,Avery 492,17.28,6
2016-11-19,Seattle,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2
2017-11-05,New York City,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.68800000000002,6
2017-11-05,New York City,Furniture,Tables,Balt Split Level Computer Training Table,166.5,2
2017-11-05,New York City,Office Supplies,Paper,Xerox 202,12.96,2
2017-11-05,New York City,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2
2017-11-05,New York City,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2
2017-11-05,New York City,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,1
2017-11-05,New York City,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.12400000000002,2
2017-11-05,New York City,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5
2015-05-31,Chicago,Office Supplies,Labels,Avery 501,5.904,2
2015-05-31,Chicago,Office Supplies,Paper,Xerox 1988,173.48800000000003,7
2015-05-31,Chicago,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2
2015-05-31,Chicago,Office Supplies,Binders,Storex Dura Pro Binders,3.563999999999999,3
2014-09-07,Oswego,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,5
2014-09-07,Oswego,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,3
2014-09-07,Oswego,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.98999999999995,5
2017-11-06,Dallas,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2
2015-06-20,Philadelphia,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.98400000000004,2
2014-07-22,Los Angeles,Office Supplies,Art,Crayola Colored Pencils,19.68,6
2016-12-02,Houston,Furniture,Bookcases,Sauder Camden County Collection Library,781.8639999999999,10
2016-12-02,Houston,Office Supplies,Paper,Xerox 1962,30.816000000000003,9
2017-10-12,Wheeling,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.3439999999999,3
2017-12-11,Paterson,Office Supplies,Fasteners,Stockwell Push Pins,6.540000000000001,3
2015-10-01,Portland,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8000000000001,2
2016-08-05,Huntsville,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7
2017-01-03,San Francisco,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,8
2017-01-03,San Francisco,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3
2017-11-07,Oklahoma City,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9
2016-01-03,Broken Arrow,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7
2016-01-03,Broken Arrow,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2
2016-05-12,Mission Viejo,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,6
2016-05-12,Mission Viejo,Office Supplies,Appliances,Staple holder,8.67,1
2017-11-05,Greenwood,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1
2017-11-05,Greenwood,Office Supplies,Paper,Easy-staple paper,167.94,3
2017-11-05,Greenwood,Office Supplies,Paper,Strathmore Photo Mount Cards,67.8,10
2016-05-26,Milwaukee,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3
2015-11-20,San Francisco,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3
2016-04-22,Rome,Office Supplies,Art,Barrel Sharpener,32.129999999999995,9
2016-04-22,Rome,Office Supplies,Art,Newell 32,2.88,1
2016-10-14,New York City,Technology,Phones,Motorola L703CM,1091.93,7
2016-10-14,New York City,Office Supplies,Paper,Xerox 1908,111.96,2
2014-04-05,Dearborn Heights,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2
2014-04-05,Dearborn Heights,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5
2014-04-05,Dearborn Heights,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3
2014-04-05,Dearborn Heights,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.8199999999999,6
2016-08-06,New York City,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9
2014-12-14,Chicago,Office Supplies,Binders,GBC VeloBind Cover Sets,9.263999999999998,3
2017-05-30,Dallas,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1
2016-10-14,Appleton,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5
2014-03-14,Jacksonville,Office Supplies,Paper,Xerox 1887,91.056,6
2014-02-17,Chicago,Office Supplies,Art,Staples in misc. colors,54.208,14
2015-08-24,Bowling Green,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,3
2015-08-24,Bowling Green,Office Supplies,Labels,Avery 474,6.911999999999999,3
2015-08-24,Bowling Green,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,3
2017-05-08,San Francisco,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4
2016-02-04,Los Angeles,Office Supplies,Storage,Safco Commercial Shelving,93.02,2
2014-12-19,Chicago,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.97600000000006,3
2014-12-19,Chicago,Office Supplies,Paper,Xerox 229,15.552000000000003,3
2014-12-19,Chicago,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3
2017-12-05,Seattle,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92000000000002,5
2017-12-05,Seattle,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5
2017-12-05,Seattle,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,3
2017-12-05,Seattle,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,6
2017-12-05,Seattle,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2
2017-03-24,Beaumont,Office Supplies,Storage,Iris Project Case,12.768,2
2017-07-08,Seattle,Office Supplies,Paper,Easy-staple paper,52.76,2
2017-10-26,Dallas,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,2
2016-10-27,New York City,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14
2016-10-27,New York City,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,7
2016-10-27,New York City,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2
2016-10-27,New York City,Office Supplies,Binders,Prestige Round Ring Binders,9.728000000000002,2
2017-06-12,Chicago,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3
2016-09-25,San Francisco,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2
2017-09-07,Providence,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5
